Collection,FileName,Xpath,Values
ECL,100040.xml,/resource/identifier,10.1594/IEDA/100040
ECL,100040.xml,/resource/identifier/@identifierType,DOI
ECL,100040.xml,/resource/creators/creator/creatorName,Langmuir, Charles H.
ECL,100040.xml,/resource/titles/title,Gakkel Ridge Major Elements RPI
ECL,100040.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100040.xml,/resource/publicationYear,2012
ECL,100040.xml,/resource/subjects/subject,Geochemistry
ECL,100040.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100040.xml,/resource/dates/date,2011-02-18
ECL,100040.xml,/resource/dates/date/@dateType,Available
ECL,100040.xml,/resource/language,eng
ECL,100040.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100040.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=80
ECL,100040.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100040.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100040.xml,/resource/version,1.0
ECL,100040.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100040.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100040.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100040.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100040.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100040.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100040.xml,/resource/relatedIdentifiers/relatedIdentifier,10.7284/902334
ECL,100040.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100040.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsPartOf
ECL,100040.xml,/resource/descriptions/description,The data set contains major oxide data for MORB glasses from the Gakkel Ridge collected on the HY0102 and PS59 cruises, measured at RPI by microprobe.
ECL,100040.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100040.xml,/resource/descriptions/description,Gakkel Ridge, Arctic Ocean, MORB glass, major oxides, geochemistry, Ridge related
ECL,100040.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100040.xml,/resource/geoLocations/geoLocation/geoLocationBox,83.454 -4.395 86.832 85.05
ECL,100040.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Arctic Ocean, Gakkel Ridge
ECL,100041.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100041.xml,/resource/identifier,10.1594/IEDA/100041
ECL,100041.xml,/resource/identifier/@identifierType,DOI
ECL,100041.xml,/resource/creators/creator/creatorName,Standish, Jared
ECL,100041.xml,/resource/creators/creator/nameIdentifier,60
ECL,100041.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100041.xml,/resource/titles/title,U-series geochronology at SWIR
ECL,100041.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100041.xml,/resource/publicationYear,2012
ECL,100041.xml,/resource/subjects/subject,Geochemistry
ECL,100041.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100041.xml,/resource/dates/date,2011-02-19
ECL,100041.xml,/resource/dates/date/@dateType,Available
ECL,100041.xml,/resource/language,eng
ECL,100041.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100041.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=125
ECL,100041.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100041.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100041.xml,/resource/version,1.0
ECL,100041.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100041.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100041.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100041.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100041.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100041.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier,10.7284/900153
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsPartOf
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier,10.7284/900155
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsPartOf
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier,10.7284/904564
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsPartOf
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1038/ngeo824
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100041.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsReferencedBy
ECL,100041.xml,/resource/descriptions/description,U-series eruption ages of volcanic rocks collected from the ultraslow-spreading Southwest Indian Ridge
ECL,100041.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100041.xml,/resource/descriptions/description,Structural geology, tectonics and geodynamics, Geochemistry, Volcanology, mineralogy and petrology, Ridge related
ECL,100041.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100041.xml,/resource/geoLocations/geoLocation/geoLocationBox,-53.17 11.39 -52.1 23.12
ECL,100041.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Southwest Indian Ridge
ECL,100042.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100042.xml,/resource/identifier,10.1594/IEDA/100042
ECL,100042.xml,/resource/identifier/@identifierType,DOI
ECL,100042.xml,/resource/creators/creator/creatorName,Salters, Vincent
ECL,100042.xml,/resource/titles/title,Hf and Nd isotopic composition of mid-ocean ridge basalts
ECL,100042.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100042.xml,/resource/publicationYear,2012
ECL,100042.xml,/resource/subjects/subject,Geochemistry
ECL,100042.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100042.xml,/resource/dates/date,2011-09-30
ECL,100042.xml,/resource/dates/date/@dateType,Available
ECL,100042.xml,/resource/language,eng
ECL,100042.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100042.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=180
ECL,100042.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100042.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100042.xml,/resource/version,1.0
ECL,100042.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100042.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100042.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100042.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100042.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100042.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100042.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1029/2011GC003617
ECL,100042.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100042.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsReferencedBy
ECL,100042.xml,/resource/descriptions/description,***Attention: there is a newer version of this dataset available at http://dx.doi.org/10.1594/IEDA/100248.*** Ridge sections analyzed are from the East Pacific Rise between 5 and 19 degrees north and EPR between 13 and 23 degrees south and associated Rano Rahi seamount field, Gorda Ridge, Galapagos Spreading Center and mid-Cayman Rise.
ECL,100042.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100042.xml,/resource/descriptions/description,Hf isotopes, Nd isotopes, mid-ocean ridge basalt, East Pacific Rise, Gorda Ridge, Rano Rahi seamount field, Ridge related
ECL,100042.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100042.xml,/resource/geoLocations/geoLocation/geoLocationBox,-23.02 -114.51 42.95 126.88
ECL,100042.xml,/resource/geoLocations/geoLocation/geoLocationPlace,East Pacific Rise, Rano Rahi, Gorda Ridge, Galapagos Spreading Center, mid-Cayman Rise
ECL,100043.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100043.xml,/resource/identifier,10.1594/IEDA/100043
ECL,100043.xml,/resource/identifier/@identifierType,DOI
ECL,100043.xml,/resource/creators/creator/creatorName,Michael, Peter
ECL,100043.xml,/resource/titles/title,Gakkel Ridge Basalt Geochemistry (H2O, CO2, Cl, F, S, Ti)
ECL,100043.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100043.xml,/resource/publicationYear,2012
ECL,100043.xml,/resource/subjects/subject,Geochemistry
ECL,100043.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100043.xml,/resource/dates/date,2011-09-30
ECL,100043.xml,/resource/dates/date/@dateType,Available
ECL,100043.xml,/resource/language,eng
ECL,100043.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100043.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=181
ECL,100043.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100043.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100043.xml,/resource/version,1.0
ECL,100043.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100043.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100043.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100043.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100043.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100043.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100043.xml,/resource/relatedIdentifiers/relatedIdentifier,10.7284/902334
ECL,100043.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100043.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsPartOf
ECL,100043.xml,/resource/descriptions/description,This dataset contain microprobe and FTIR data for H2O, CO2, Cl, F, S, Ti data for MORB from the Gakkel Ridge.
ECL,100043.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100043.xml,/resource/descriptions/description,Gakkel Ridge, mid-ocean ridge basalt, Ridge related
ECL,100043.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100043.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Gakkel Ridge, Arctic Ocean
ECL,100044.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100044.xml,/resource/identifier,10.1594/IEDA/100044
ECL,100044.xml,/resource/identifier/@identifierType,DOI
ECL,100044.xml,/resource/creators/creator/creatorName,van de Flierdt, Tina
ECL,100044.xml,/resource/creators/creator/creatorName,Hemming, Sidney R
ECL,100044.xml,/resource/creators/creator/nameIdentifier,305
ECL,100044.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100044.xml,/resource/creators/creator/creatorName,Goldstein, Steven L
ECL,100044.xml,/resource/creators/creator/nameIdentifier,41
ECL,100044.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100044.xml,/resource/creators/creator/creatorName,Gehrels, George E
ECL,100044.xml,/resource/creators/creator/nameIdentifier,168
ECL,100044.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100044.xml,/resource/creators/creator/creatorName,Cox, Stephen E.
ECL,100044.xml,/resource/titles/title,Prydz Bay Geochronology
ECL,100044.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100044.xml,/resource/publicationYear,2012
ECL,100044.xml,/resource/subjects/subject,Geochemistry
ECL,100044.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100044.xml,/resource/dates/date,2011-10-01
ECL,100044.xml,/resource/dates/date/@dateType,Available
ECL,100044.xml,/resource/language,eng
ECL,100044.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100044.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=182
ECL,100044.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100044.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100044.xml,/resource/version,1.0
ECL,100044.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100044.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100044.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100044.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100044.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100044.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100044.xml,/resource/relatedIdentifiers/relatedIdentifier,10.2973/odp.proc.ir.119.1989
ECL,100044.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100044.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsPartOf
ECL,100044.xml,/resource/relatedIdentifiers/relatedIdentifier,10.2973/odp.proc.ir.188.2001
ECL,100044.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100044.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsPartOf
ECL,100044.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1029/2008GL035564
ECL,100044.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100044.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsReferencedBy
ECL,100044.xml,/resource/descriptions/description,Bulk rock Sm-Nd, hornblende and mica 40Ar/39Ar, and zircon U-Pb data for downcore sediments from ODP Sites 740, 741, and 1166
ECL,100044.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100044.xml,/resource/descriptions/description,geochronology, Sm-Nd, 40Ar/39Ar, zircon, mica, U-Pb, ODP Site 740, ODP Site 741, ODP Site 1166, provenance, geochemistry, sediment
ECL,100044.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100044.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Antarctica, Prydz Bay, Gamburtsev
ECL,100045.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100045.xml,/resource/identifier,10.1594/IEDA/100045
ECL,100045.xml,/resource/identifier/@identifierType,DOI
ECL,100045.xml,/resource/creators/creator/creatorName,Kimura, Jun-Ichi
ECL,100045.xml,/resource/creators/creator/nameIdentifier,387
ECL,100045.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100045.xml,/resource/titles/title,Arc Basalt Simulator (ABS) version 3
ECL,100045.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100045.xml,/resource/publicationYear,2012
ECL,100045.xml,/resource/subjects/subject,Geochemistry
ECL,100045.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100045.xml,/resource/dates/date,2012-02-15
ECL,100045.xml,/resource/dates/date/@dateType,Available
